x y z yaw
26.6391 0.418784 0.165119 0.00891723
26.5949 0.436382 0.161964 0.00933325
26.6066 0.437206 0.161997 0.00931147
26.6161 0.437915 0.162011 0.00927155
26.626 0.438698 0.161978 0.00929984
26.6377 0.439693 0.16187 0.00929745
26.6472 0.440523 0.161765 0.00931184
26.657 0.441401 0.161678 0.0092171
26.6689 0.442456 0.161639 0.00914917
26.6784 0.443272 0.161628 0.00920513
26.6883 0.444066 0.161609 0.00911338
26.7763 0.457969 0.165931 0.00960244
26.7941 0.459999 0.16629 0.00955623
26.8127 0.46209 0.16667 0.00957638
26.8347 0.464531 0.167083 0.00956107
26.8526 0.466512 0.167355 0.00961594
26.8713 0.468601 0.167593 0.00960193
26.8934 0.471084 0.167888 0.00951259
26.9113 0.473125 0.168161 0.00940116
26.7421 0.4495 0.166487 0.00758833
26.7407 0.448873 0.166581 0.00768556
26.7395 0.448399 0.166636 0.00773205
26.7383 0.447952 0.166718 0.00769672
26.7368 0.44747 0.166826 0.00769831
26.7352 0.446997 0.166974 0.00766307
26.7341 0.446641 0.167102 0.0076117
26.733 0.4463 0.167196 0.00769298
26.7229 0.448959 0.165202 0.00663475
26.7204 0.448783 0.165039 0.00659846
26.7184 0.448625 0.164905 0.00649584
26.7162 0.448442 0.164751 0.00648157
26.7134 0.448176 0.164538 0.00650526
26.7112 0.447957 0.16439 0.00646632
26.7088 0.447733 0.164293 0.0063848
26.706 0.44747 0.164219 0.00635446
26.7037 0.447245 0.164177 0.00634506
26.8821 0.448977 0.168132 0.008158
26.9007 0.448976 0.168404 0.00821238
26.9158 0.448978 0.168595 0.00817495
26.9314 0.44895 0.168796 0.00815033
26.9502 0.448889 0.169037 0.008032
26.9654 0.448818 0.169232 0.00803733
26.9811 0.448719 0.169422 0.0081561
27.0001 0.448571 0.169663 0.00817858
26.8758 0.43192 0.168898 0.00572061
26.8767 0.430206 0.168989 0.0057295
26.8778 0.42811 0.169088 0.00577489
26.8787 0.426425 0.169142 0.00579
26.8795 0.42466 0.169162 0.00577021
26.8805 0.422652 0.169173 0.00570933
26.8814 0.420902 0.16918 0.00567513
26.8821 0.419309 0.169174 0.00559478
27.0566 0.449849 0.173014 0.00615822
27.0736 0.451395 0.173465 0.00612212
27.0912 0.452997 0.173972 0.00606042
27.1121 0.454908 0.174554 0.00584692
27.1291 0.456462 0.174943 0.00581184
27.147 0.458107 0.175316 0.00574493
27.1685 0.460083 0.175779 0.00567892
27.1859 0.46168 0.176174 0.00567405
27.2027 0.463187 0.176566 0.00564854
27.224 0.465034 0.177076 0.00561135
27.1182 0.461393 0.180478 0.00554837
27.1266 0.462727 0.181372 0.0055691
27.1366 0.464288 0.182475 0.0055414
27.1446 0.465522 0.18335 0.00552545
27.1531 0.46681 0.184219 0.00546196
27.1632 0.468349 0.185186 0.00540634
27.1712 0.469608 0.185947 0.00543365
27.1796 0.470941 0.18674 0.00542734
27.1896 0.472562 0.187644 0.00543304
27.213 0.456565 0.181336 0.00463531
27.2231 0.456226 0.181516 0.00450275
27.2352 0.455862 0.181762 0.00433094
27.2449 0.455595 0.181967 0.00433717
27.2548 0.455318 0.182163 0.00428152
27.2668 0.454978 0.182443 0.0040526
27.2764 0.454693 0.182685 0.00393034
27.2864 0.454373 0.182948 0.00390446
27.3804 0.443054 0.170282 0.00590521
27.397 0.441745 0.169287 0.00588892
27.4143 0.440369 0.168215 0.00582862
27.4351 0.43869 0.16689 0.0057434
27.4518 0.43731 0.165785 0.00567988
27.4692 0.435873 0.164621 0.00552465
27.4901 0.434152 0.163212 0.00555683
27.507 0.432753 0.162067 0.00552748
27.5246 0.431293 0.160889 0.00540824
27.3507 0.443322 0.170876 0.0062704
27.3498 0.44321 0.170862 0.00626108
27.349 0.44311 0.170897 0.00617875
27.3481 0.443037 0.170968 0.00608535
27.3474 0.442995 0.171023 0.00599479
27.3466 0.442954 0.171071 0.00581478
27.3458 0.442943 0.171145 0.00555953
27.3451 0.442967 0.171193 0.00548062
27.5116 0.437331 0.180375 0.00421992
27.5303 0.436636 0.181428 0.00414966
27.5455 0.436089 0.182272 0.00399032
27.5613 0.43553 0.183153 0.00393442
27.5801 0.434852 0.18423 0.0038936
27.5951 0.434319 0.185107 0.00381454
27.6107 0.433782 0.186036 0.00380479
27.6294 0.433123 0.18715 0.00371009
27.6444 0.43258 0.188038 0.00358291
27.6601 0.431991 0.188966 0.00356222
27.5031 0.433426 0.178974 0.00261222
27.5037 0.432967 0.178898 0.00267346
27.5043 0.432471 0.17881 0.00265088
27.505 0.43185 0.178671 0.00264127
27.5055 0.431315 0.17856 0.00258819
27.506 0.430746 0.178487 0.002568
27.5065 0.430082 0.178409 0.00256991
27.5069 0.429566 0.178333 0.00256895
27.6882 0.429662 0.184458 0.00248675
27.7103 0.429175 0.185107 0.00232243
27.7279 0.4288 0.185652 0.0023157
27.7462 0.428401 0.186209 0.00240074
27.7682 0.427893 0.186871 0.00245124
27.7861 0.427463 0.18738 0.00233411
27.8048 0.427 0.187895 0.0023109
27.8262 0.426445 0.188544 0.00218904
27.6704 0.430232 0.184525 0.00397568
27.6705 0.430214 0.184543 0.00406768
27.6706 0.430179 0.184519 0.00414778
27.6707 0.430132 0.184469 0.00419274
27.6708 0.43007 0.184414 0.00408721
27.671 0.429993 0.184353 0.00403014
27.6712 0.429925 0.18429 0.00406684
27.6714 0.429854 0.184209 0.00404011
27.6718 0.429802 0.184109 0.00400692
27.8224 0.447125 0.181645 0.00439362
27.8373 0.448805 0.181433 0.00434801
27.8554 0.450855 0.181182 0.00439921
27.8702 0.452554 0.180917 0.00447299
27.8853 0.454324 0.180565 0.00443814
27.9037 0.456471 0.180103 0.00422313
27.9185 0.458206 0.179745 0.0040203
27.9339 0.460014 0.179396 0.00397707
27.7918 0.460858 0.181845 0.00363199
27.7903 0.46225 0.181838 0.00363248
27.7885 0.463895 0.181866 0.00353761
27.7869 0.46536 0.181933 0.00346972
27.7854 0.466697 0.182032 0.00343793
27.7838 0.468065 0.182107 0.0034271
27.7819 0.469687 0.182117 0.00337197
27.7803 0.470998 0.182077 0.00335836
27.7786 0.472364 0.18201 0.00325264
27.9767 0.464587 0.184778 0.000862866
27.9937 0.465117 0.185031 0.000893657
28.0113 0.465669 0.185295 0.000868907
28.0324 0.466343 0.185656 0.000741898
28.0493 0.46691 0.185968 0.000702739
28.0669 0.467519 0.186319 0.000669458
28.0882 0.468268 0.186798 0.0005587
28.1052 0.468877 0.187189 0.000497314
28.1231 0.46951 0.187564 0.000520133
28.1444 0.470254 0.187955 0.000546462
27.9634 0.461516 0.184602 0.00264401
27.9643 0.461282 0.184664 0.00245051
27.9654 0.460989 0.184761 0.00248184
27.9663 0.460739 0.184845 0.00245784
27.9672 0.460483 0.184919 0.00236736
27.9682 0.460223 0.184976 0.00237344
27.9691 0.460046 0.18504 0.00224148
27.9699 0.459879 0.185119 0.00208025
28.1289 0.458917 0.190865 0.00114139
28.1444 0.458686 0.191456 0.00111734
28.1629 0.458422 0.192177 0.00109182
28.1797 0.458191 0.192868 0.000964816
28.1952 0.457972 0.193527 0.000894799
28.2112 0.457718 0.194205 0.000960643
28.2303 0.457392 0.194968 0.000984531
28.2456 0.457116 0.195536 0.00100715
28.1054 0.456845 0.189869 0.00220914
28.1049 0.456535 0.189841 0.00210291
28.1046 0.456269 0.189876 0.00204449
28.1042 0.455979 0.189915 0.00205026
28.1038 0.455629 0.18994 0.00206586
28.1035 0.455362 0.189946 0.00204964
28.1033 0.455119 0.189973 0.00194909
28.103 0.454865 0.190022 0.00189201
28.2805 0.452322 0.192554 0.00215912
28.298 0.451866 0.192819 0.00211852
28.3188 0.451364 0.193106 0.00199718
28.3357 0.450967 0.193362 0.00190623
28.3534 0.450548 0.193695 0.00178427
28.3743 0.450036 0.194156 0.00168933
28.3914 0.449602 0.194532 0.00166328
28.409 0.449132 0.194857 0.00164469
28.43 0.448551 0.195174 0.00154208
28.2603 0.442997 0.191687 0.000418823
28.2599 0.442002 0.191612 0.000399122
28.2594 0.440783 0.191503 0.000481152
28.2589 0.439793 0.19141 0.000438645
28.2584 0.438775 0.191303 0.000395486
28.2578 0.437555 0.191218 0.00030937
28.2572 0.436588 0.191186 0.00023364
28.2566 0.435607 0.191121 0.000285996
28.2557 0.434481 0.190952 0.000291434
28.4301 0.433493 0.191272 0.00045903
28.4469 0.432489 0.191181 0.000305387
28.4667 0.431344 0.191099 0.000146735
28.4827 0.430433 0.191045 0.000147866
28.4991 0.429482 0.190981 0.000117134
28.5188 0.42832 0.190903 -0.000081272
28.5345 0.427364 0.19084 -7.02291E-05
28.5508 0.426355 0.190802 -9.76946E-05
28.428 0.447263 0.19146 -0.000783137
28.4294 0.448388 0.19144 -0.000774547
28.4308 0.449534 0.191346 -0.000783827
28.4326 0.450918 0.191185 -0.000756217
28.4341 0.452018 0.191057 -0.000917677
28.4357 0.453186 0.190964 -0.000995114
28.4377 0.45456 0.190869 -0.000921535
28.4395 0.455668 0.190805 -0.00086808
28.4413 0.456835 0.190766 -0.00091752
28.5774 0.460295 0.202159 -0.00340568
28.5916 0.461684 0.203173 -0.00346753
28.6064 0.463122 0.204231 -0.00349692
28.6239 0.46485 0.205457 -0.00350235
28.6382 0.466283 0.206414 -0.00346872
28.6528 0.467736 0.207367 -0.0035396
28.6704 0.469476 0.208524 -0.00363708
28.6849 0.470894 0.209485 -0.00372556
28.6992 0.472284 0.210443 -0.00361965
28.5473 0.451671 0.201413 -0.00173488
28.546 0.450977 0.20146 -0.00180671
28.5447 0.450227 0.201506 -0.00182065
28.5432 0.449305 0.201556 -0.00179995
28.5419 0.448523 0.201593 -0.00178774
28.5405 0.447708 0.201603 -0.00177212
28.539 0.446754 0.201588 -0.00179899
28.5378 0.445993 0.201579 -0.00182132
28.5365 0.445208 0.20158 -0.00197549
28.7475 0.457196 0.193713 -0.00279372
28.7662 0.45769 0.193017 -0.00272922
28.7855 0.458234 0.192302 -0.00271997
28.8087 0.458934 0.191473 -0.00276574
28.8275 0.459529 0.190791 -0.00279013
28.847 0.460168 0.190088 -0.002864
28.8703 0.460956 0.189267 -0.00292465
28.8889 0.461596 0.18859 -0.00294015
28.9084 0.462275 0.187826 -0.00298832
28.7088 0.455998 0.194764 0.00126444
28.7073 0.455896 0.194776 0.00110683
28.7057 0.455766 0.194829 0.00107186
28.7038 0.455585 0.194902 0.00110795
28.7022 0.455417 0.194974 0.00113036
28.7006 0.455224 0.195064 0.00105637
28.6987 0.454972 0.195186 0.000970787
28.6971 0.45476 0.195325 0.000870744
28.8609 0.465175 0.197294 -8.47786E-05
28.8788 0.466291 0.197528 -0.000122039
28.8931 0.467204 0.197651 -0.000148201
28.9079 0.468157 0.197746 -0.000287759
28.9257 0.46932 0.197886 -0.000481849
28.9401 0.470284 0.198025 -0.000467625
28.9552 0.471307 0.19818 -0.000391181
28.9728 0.472525 0.198381 -0.000416105
28.9872 0.473526 0.198551 -0.000450296
28.8556 0.459092 0.196956 -0.00193838
28.8568 0.458484 0.196956 -0.0019237
28.8578 0.457992 0.196945 -0.00190565
28.859 0.45749 0.196883 -0.00186745
28.8604 0.456889 0.196774 -0.0018688
28.8617 0.456378 0.196694 -0.00179579
28.863 0.455835 0.196652 -0.00181015
28.8647 0.455177 0.196664 -0.00154754
29.0542 0.440634 0.203366 -0.00365336
29.0742 0.438714 0.203957 -0.00349405
29.0977 0.436469 0.204596 -0.00327593
29.1169 0.434649 0.205088 -0.00313806
29.1369 0.432765 0.205607 -0.00301382
29.1605 0.43057 0.206239 -0.00284588
29.1796 0.428808 0.206762 -0.00265436
29.1994 0.426983 0.207307 -0.00246856
29.2228 0.424853 0.207994 -0.00228118
29.0456 0.451164 0.202924 -0.00384581
29.0465 0.452034 0.202969 -0.00350065
29.0475 0.453062 0.20301 -0.00303531
29.0483 0.453858 0.202993 -0.0026992
29.049 0.454662 0.202922 -0.0023828
29.0498 0.455583 0.202834 -0.00206335
29.0504 0.45632 0.202794 -0.00184813
29.051 0.457058 0.202762 -0.00155848
29.0518 0.457931 0.202697 -0.00122204
29.0524 0.458625 0.202634 -0.00100855
29.1131 0.474965 0.193537 -0.000942864
29.1211 0.477823 0.192452 -0.000528979
29.1277 0.480176 0.191556 -0.000179878
29.1346 0.482667 0.190618 0.00012993
29.143 0.485676 0.189504 0.000542041
29.1499 0.488153 0.18861 0.000989062
29.1569 0.490685 0.187731 0.00136022
29.1944 0.487996 0.195617 0.00271166
29.2028 0.489493 0.195741 0.00320563
29.2114 0.491031 0.19582 0.00356412
29.2219 0.492891 0.195828 0.00406805
29.2303 0.494364 0.195794 0.00439021
29.2392 0.495913 0.195775 0.00481351
29.2496 0.497737 0.195755 0.00538353
29.258 0.499225 0.195712 0.00587511
29.2669 0.500787 0.195641 0.00643096
29.1839 0.487653 0.195521 0.00340043
29.1839 0.487816 0.195559 0.0039718
29.184 0.488003 0.195635 0.00461755
29.184 0.488245 0.195739 0.0053614
29.184 0.488448 0.195805 0.00587461
29.184 0.488653 0.19584 0.00646116
29.184 0.48889 0.195882 0.00720963
29.1839 0.489079 0.195929 0.00792816
29.3747 0.478582 0.208785 0.00963286
29.3973 0.47747 0.210372 0.0106419
29.4155 0.476551 0.211662 0.011488
29.4343 0.475581 0.213019 0.0123679
29.4568 0.47439 0.214672 0.0135078
29.4751 0.47341 0.216019 0.014421
29.494 0.472384 0.217384 0.0153651
29.5159 0.471189 0.218924 0.0165693
29.5338 0.470225 0.220151 0.0176106
29.5476 0.458851 0.202588 0.0194149
29.5701 0.456464 0.202079 0.0207044
29.5883 0.454561 0.201707 0.0217636
29.6073 0.452612 0.201335 0.0230129
29.63 0.45035 0.200932 0.0245059
29.6484 0.448558 0.200616 0.0256659
29.6675 0.446723 0.200288 0.0269662
29.6904 0.444573 0.199847 0.028682
29.7089 0.442866 0.199455 0.0301059
29.5195 0.456181 0.20276 0.0241633
29.5185 0.455631 0.202643 0.0260308
29.5176 0.455168 0.202552 0.0275089
29.5166 0.454638 0.202508 0.0290013
29.5154 0.453951 0.202562 0.0307725
29.5145 0.45336 0.202657 0.0322284
29.5134 0.452718 0.202741 0.0337663
29.5121 0.451918 0.202785 0.0355598
29.5111 0.451274 0.202791 0.0369692
29.697 0.462803 0.208245 0.0412599
29.7179 0.463557 0.208933 0.0431282
29.7347 0.464204 0.209506 0.04472
29.7522 0.464906 0.210052 0.0465328
29.7731 0.465797 0.210672 0.0486389
29.7901 0.466577 0.211202 0.0502245
29.8076 0.467441 0.211822 0.0519485
29.6898 0.466832 0.207064 0.0476861
29.6908 0.467343 0.206948 0.0494079
29.6919 0.467906 0.206777 0.0512426
29.6931 0.468584 0.206527 0.0532931
29.6941 0.469166 0.206338 0.0549335
29.6951 0.469784 0.206181 0.05683
29.6962 0.470492 0.205977 0.0590633
29.6971 0.471056 0.205764 0.0608651
29.6981 0.471641 0.205476 0.0627916
29.6991 0.472309 0.205168 0.0648718
29.8413 0.472538 0.214015 0.071736
29.8564 0.473127 0.214734 0.0736615
29.8744 0.473783 0.215502 0.0758954
29.8889 0.474306 0.21608 0.0776526
29.9039 0.474836 0.216692 0.0794525
29.9229 0.47548 0.217523 0.0817984
29.9379 0.476021 0.218204 0.0837649
29.9559 0.476734 0.218996 0.0859945
29.8234 0.484477 0.211473 0.0704802
29.8232 0.485842 0.21126 0.0724071
29.8228 0.487563 0.211021 0.074666
29.8226 0.489032 0.210827 0.0764427
29.8224 0.490613 0.210601 0.0782848
29.8222 0.492582 0.210248 0.0805735
29.822 0.494183 0.209911 0.0823586
29.8219 0.495863 0.209544 0.0840603
29.8217 0.497819 0.209103 0.0861063
30.0302 0.493229 0.209986 0.10537
30.0508 0.494206 0.209853 0.107195
30.075 0.49533 0.209743 0.109255
30.0947 0.496247 0.209697 0.110977
30.1152 0.497206 0.209665 0.112876
30.1395 0.498353 0.209624 0.115079
30.1592 0.499303 0.209599 0.116897
30.1794 0.500312 0.20956 0.118772
30.0211 0.497732 0.20918 0.10278
30.022 0.498269 0.209036 0.104609
30.023 0.498848 0.208858 0.106488
30.0242 0.499549 0.208637 0.108795
30.0251 0.50013 0.208472 0.110627
30.026 0.500757 0.208334 0.112345
30.0272 0.501524 0.208187 0.114349
30.0281 0.502136 0.208074 0.116116
30.0289 0.502767 0.207958 0.117994
30.1934 0.511943 0.215058 0.136967
30.2096 0.513323 0.215677 0.138739
30.2265 0.514778 0.216329 0.140771
30.2465 0.516511 0.217072 0.143128
30.2631 0.517958 0.21765 0.144962
30.2796 0.519427 0.218229 0.146814
30.2996 0.521265 0.218953 0.149221
30.316 0.522792 0.219555 0.151241
30.3327 0.524361 0.220168 0.15306
30.1512 0.490486 0.213721 0.140791
30.1491 0.488687 0.213644 0.142697
30.1469 0.486814 0.213563 0.144657
30.1444 0.484638 0.213495 0.146975
30.1423 0.482886 0.213456 0.148732
30.138 0.479119 0.213346 0.152857
30.1376 0.478703 0.213329 0.153298
30.1354 0.476821 0.213228 0.155267
30.1328 0.474545 0.213085 0.157499
30.3387 0.532549 0.221202 0.172914
30.357 0.536432 0.221932 0.174862
30.379 0.541094 0.22282 0.177162
30.3966 0.544807 0.223522 0.179012
30.4151 0.548694 0.224252 0.180899
30.4367 0.553205 0.225163 0.183074
30.4544 0.556894 0.225945 0.184894
30.4727 0.560758 0.226761 0.186947
30.3195 0.538415 0.218045 0.175597
30.3194 0.539392 0.217716 0.177391
30.3194 0.540461 0.217329 0.179287
30.3193 0.5418 0.216877 0.181702
30.3193 0.542912 0.21654 0.183643
30.3193 0.544125 0.216195 0.18562
30.3194 0.545636 0.215789 0.187864
30.3194 0.546872 0.215469 0.189719
30.3195 0.548181 0.215142 0.191817
30.4955 0.578186 0.226389 0.211039
30.5116 0.581887 0.227114 0.212792
30.5288 0.585791 0.227873 0.214845
30.549 0.590364 0.228752 0.217269
30.5654 0.594007 0.229444 0.219204
30.5825 0.597783 0.230159 0.221047
30.6027 0.602214 0.231029 0.223321
30.619 0.605794 0.23175 0.225347
30.4779 0.594465 0.225467 0.209093
30.4782 0.596981 0.22547 0.21136
30.4785 0.599051 0.22545 0.213203
30.4788 0.601236 0.225414 0.215186
30.4791 0.603911 0.225382 0.217474
30.4794 0.606105 0.225399 0.219295
30.4796 0.608435 0.225468 0.221226
30.48 0.611318 0.225587 0.223597
30.648 0.638472 0.218918 0.250772
30.665 0.643092 0.218216 0.252645
30.6851 0.648555 0.217328 0.25499
30.7013 0.652958 0.216571 0.256902
30.7183 0.657544 0.215752 0.258886
30.7383 0.662945 0.214771 0.261197
30.7546 0.667299 0.213972 0.26319
30.7714 0.671797 0.213149 0.265174
30.7915 0.677177 0.212212 0.267439
30.625 0.61937 0.219825 0.255369
30.6244 0.617991 0.219927 0.257314
30.6237 0.616344 0.220077 0.259799
30.6232 0.615066 0.220174 0.261644
30.6227 0.613774 0.220238 0.263711
30.6222 0.612325 0.220297 0.266148
30.6217 0.611164 0.220334 0.268195
30.6213 0.609947 0.220332 0.270262
30.6209 0.608542 0.220297 0.272807
30.7949 0.662847 0.223211 0.285181
30.8117 0.667015 0.223585 0.287291
30.8318 0.671935 0.224088 0.289768
30.848 0.675863 0.224521 0.291659
30.8648 0.67991 0.224979 0.293892
30.8849 0.684681 0.225492 0.296535
30.901 0.688473 0.225869 0.298521
30.9177 0.692355 0.22624 0.300612
30.9378 0.697011 0.226704 0.303274
30.7925 0.666184 0.222801 0.282871
30.7939 0.666916 0.222804 0.284991
30.7956 0.667814 0.222816 0.287573
30.7969 0.668586 0.222816 0.289651
30.7983 0.669433 0.222786 0.291861
30.8001 0.670556 0.222719 0.294484
30.8016 0.671519 0.222673 0.296563
30.8034 0.672762 0.222651 0.299093
30.9761 0.731498 0.229421 0.321713
30.9947 0.738208 0.230045 0.323837
31.0169 0.746189 0.230797 0.326293
31.0345 0.75253 0.231411 0.328237
31.0532 0.759192 0.232036 0.330343
31.0752 0.766977 0.232714 0.332881
31.093 0.77322 0.233244 0.334861
31.1115 0.779632 0.233768 0.337017
31.1335 0.787186 0.234367 0.33942
30.961 0.726797 0.229066 0.321997
30.9613 0.727006 0.229183 0.324062
30.9616 0.727312 0.229382 0.326532
30.9618 0.727637 0.229557 0.328501
30.9621 0.728078 0.229743 0.330465
30.9624 0.728691 0.229941 0.332904
30.9627 0.729247 0.230087 0.33489
30.963 0.729877 0.230221 0.336959
31.1246 0.774517 0.233091 0.359554
31.1399 0.779018 0.23342 0.361464
31.1559 0.783697 0.233734 0.363591
31.1747 0.789214 0.234098 0.365934
31.19 0.793643 0.234418 0.367921
31.2058 0.798234 0.234759 0.369829
31.2247 0.803703 0.235114 0.372485
31.2399 0.808101 0.23538 0.37443
31.2555 0.812618 0.235656 0.376392
31.1009 0.751589 0.233164 0.358116
31.1004 0.750009 0.233236 0.360096
31.0998 0.7484 0.233294 0.362174
31.0992 0.746505 0.233383 0.364638
31.0987 0.745019 0.233459 0.366605
31.0981 0.743501 0.233517 0.368757
31.0974 0.741721 0.233598 0.37131
31.0968 0.739864 0.233716 0.374012
31.258 0.812292 0.236484 0.397707
31.273 0.817856 0.236764 0.399718
31.2886 0.823685 0.237059 0.401894
31.307 0.830522 0.237397 0.404342
31.322 0.836056 0.237645 0.40644
31.3376 0.841789 0.237887 0.408704
31.3561 0.84854 0.238195 0.411184
31.3711 0.853984 0.238434 0.413324
31.3866 0.859611 0.238635 0.415375
31.2315 0.804986 0.236861 0.403337
31.2305 0.804857 0.236908 0.405325
31.2294 0.804763 0.236973 0.407399
31.2282 0.804708 0.23705 0.409963
31.2273 0.804711 0.237107 0.41207
31.2263 0.804759 0.237156 0.414165
31.2251 0.804885 0.237189 0.416573
31.2242 0.805018 0.237213 0.418495
31.4141 0.879471 0.238609 0.437056
31.4352 0.888144 0.238926 0.439654
31.4524 0.895184 0.2392 0.441488
31.4703 0.902482 0.239464 0.443448
31.4915 0.911129 0.239726 0.446094
31.5086 0.918114 0.239898 0.44818
31.5265 0.925367 0.24004 0.450196
31.5476 0.933904 0.240181 0.452719
31.5662 0.941389 0.240292 0.455101
31.456 0.925675 0.239281 0.455604
31.4631 0.932068 0.239464 0.458021
31.4689 0.937242 0.239672 0.459933
31.4749 0.942608 0.239946 0.462067
31.4822 0.949237 0.240306 0.464694
31.4879 0.954387 0.240573 0.466702
31.4939 0.95996 0.240838 0.468731
31.5011 0.966536 0.241112 0.471162
31.5069 0.971908 0.241284 0.473266
31.513 0.977534 0.24144 0.475361
31.4975 0.913145 0.243926 0.455382
31.5019 0.912448 0.244434 0.457405
31.5065 0.911714 0.244975 0.459502
31.5121 0.910811 0.245613 0.461886
31.5165 0.910078 0.246134 0.4638
31.521 0.909297 0.246667 0.465886
31.5265 0.908347 0.247271 0.468318
31.5308 0.907567 0.247724 0.470283
31.5353 0.906749 0.248164 0.472345
31.5563 0.962206 0.244249 0.472941
31.5623 0.966678 0.244271 0.475006
31.5684 0.971318 0.244326 0.477081
31.5759 0.97692 0.244496 0.479591
31.5819 0.98148 0.244694 0.481694
31.5881 0.98624 0.244895 0.483817
31.5954 0.991924 0.245133 0.486188
31.5533 0.943362 0.244251 0.476302
31.5538 0.94192 0.244225 0.478854
31.5542 0.940758 0.244199 0.480978
31.5546 0.93958 0.244171 0.483065
31.5551 0.938263 0.244127 0.485554
31.5555 0.937204 0.244073 0.487631
31.556 0.936019 0.244006 0.48986
31.5565 0.934714 0.243938 0.492166
31.5569 0.933571 0.243883 0.494102
31.7071 1.03994 0.244071 0.51466
31.7252 1.05102 0.244021 0.517159
31.74 1.05995 0.243968 0.51912
31.7552 1.06916 0.243906 0.521158
31.7734 1.08013 0.243839 0.523638
31.7881 1.08898 0.243806 0.525702
31.8032 1.09812 0.2438 0.527902
31.8214 1.10916 0.243789 0.530393
31.8361 1.11815 0.24375 0.532415
31.8609 1.11185 0.260264 0.547588
31.8811 1.12168 0.262221 0.550139
31.8971 1.12951 0.263767 0.552159
31.9139 1.1377 0.265348 0.554203
31.9338 1.14737 0.26717 0.556753
31.95 1.15522 0.26864 0.558723
31.9667 1.1633 0.270185 0.560726
31.9867 1.17285 0.272026 0.563141
31.8489 1.09464 0.259293 0.548645
31.8493 1.09369 0.259326 0.550723
31.8498 1.09255 0.259351 0.553112
31.8502 1.09161 0.259354 0.555065
31.8506 1.09065 0.259356 0.557106
31.851 1.08956 0.2594 0.559611
31.8514 1.08871 0.259461 0.561498
31.8517 1.08785 0.259548 0.563532
31.9155 1.13821 0.260073 0.568499
31.9218 1.14228 0.260135 0.57038
31.9283 1.14652 0.260166 0.572244
31.9361 1.15154 0.260198 0.57465
31.9423 1.15561 0.260213 0.576681
31.9489 1.15986 0.260209 0.57863
31.9566 1.16486 0.260174 0.580989
31.963 1.16894 0.260124 0.582943
31.9695 1.17306 0.260108 0.585015
32.077 1.23906 0.261825 0.606366
32.0929 1.24894 0.262034 0.608125
32.1092 1.25908 0.262243 0.61027
32.129 1.27134 0.262487 0.612867
32.1447 1.28112 0.262675 0.614682
32.161 1.29125 0.26284 0.616491
32.1807 1.30356 0.263027 0.618973
32.1965 1.31338 0.263179 0.620934
32.213 1.32376 0.263332 0.622896
31.9995 1.19484 0.261133 0.587123
31.9941 1.19194 0.261072 0.588995
31.9885 1.18893 0.261004 0.590918
31.9818 1.18541 0.260973 0.593217
31.9764 1.18262 0.260979 0.595116
31.9708 1.1798 0.261003 0.597115
31.9641 1.17645 0.261015 0.599418
31.9587 1.17379 0.260984 0.601356
31.9531 1.17104 0.260921 0.603342
32.1439 1.31 0.266118 0.627581
32.1568 1.32035 0.266595 0.629537
32.1702 1.33108 0.267107 0.631489
32.186 1.34369 0.26773 0.633861
32.1989 1.35384 0.268222 0.635878
32.2124 1.36446 0.268724 0.637755
32.2283 1.37703 0.269331 0.640035
32.2412 1.38711 0.26983 0.641932
32.2763 1.38966 0.265503 0.660818
32.2933 1.40028 0.265489 0.663274
32.3075 1.40916 0.265468 0.665216
32.3222 1.41849 0.265439 0.667306
32.3399 1.4297 0.265442 0.669831
32.3542 1.43878 0.265458 0.671859
32.3692 1.44836 0.265452 0.673923
32.3867 1.4596 0.265401 0.6763
32.401 1.46877 0.265324 0.678321
32.3108 1.44384 0.266347 0.678104
32.3167 1.45129 0.266469 0.680389
32.3214 1.45719 0.266598 0.682164
32.3263 1.46332 0.266737 0.684212
32.3321 1.47051 0.266873 0.686595
32.3368 1.47626 0.266976 0.688452
32.3417 1.48219 0.267117 0.690362
32.3476 1.48925 0.267363 0.692685
32.3523 1.49492 0.267596 0.694697
32.2972 1.4529 0.265166 0.677804
32.2961 1.45479 0.264966 0.680246
32.2953 1.45636 0.264777 0.68215
32.2944 1.45807 0.264576 0.684234
32.2934 1.46015 0.264345 0.686584
32.2925 1.46188 0.264169 0.688493
32.2916 1.46381 0.26397 0.690684
32.2906 1.466 0.263739 0.692888
32.2893 1.4686 0.263463 0.695466
32.3877 1.53121 0.260815 0.698236
32.3963 1.53883 0.260389 0.70016
32.4053 1.5467 0.259902 0.702083
32.4159 1.55589 0.259292 0.704322
32.4245 1.56327 0.258786 0.70615
32.4334 1.57086 0.258276 0.708145
32.4442 1.57995 0.257694 0.710491
32.4533 1.58756 0.257255 0.712366
32.5066 1.65555 0.263713 0.738092
32.5217 1.67122 0.264063 0.740436
32.5338 1.68397 0.264356 0.742276
32.5469 1.69777 0.264682 0.744151
32.5615 1.71333 0.265017 0.74648
32.5735 1.72628 0.265275 0.748469
32.5861 1.73994 0.265529 0.750381
32.601 1.75604 0.265809 0.752528
32.4937 1.64982 0.26319 0.736118
32.4936 1.65041 0.263084 0.738078
32.4934 1.65107 0.262913 0.740374
32.4934 1.65156 0.262764 0.742194
32.4933 1.65203 0.262617 0.744083
32.4932 1.65249 0.262463 0.746489
32.4932 1.65278 0.262342 0.748473
