dR dT
0.0668167 0.370029
0.0256974 0.27833
0.0845956 0.22268
0.0338316 0.157532
0.0162212 0.267637
0.135169 0.413277
0.0795623 0.337636
0.0753557 0.634811
0.0320198 0.343243
0.0287928 0.162177
0.0434666 0.147219
0.0045934 0.140863
0.107945 0.333127
0.0669315 0.0689747
0.0230793 0.219449
0.0678413 0.812079
0.0233605 0.323567
0.0298027 0.191792
0.0265495 0.0341066
0.0312547 0.546957
0.0162046 0.292696
0.0515928 0.102067
0.00860394 0.123309
0.070693 0.165941
0.0185595 0.0411454
0.0769879 0.824542
0.0323666 0.225221
0.0431796 0.379614
0.184657 0.203076
0.0331998 0.139565
0.044268 0.469541
0.0358224 0.0421347
0.0490265 0.238091
0.00918182 0.14086
0.0156601 0.27453
0.0104136 0.0253742
0.0157812 0.223919
0.0132828 0.0299523
0.0139758 0.073234
0.0166645 0.139206
0.0305088 0.102129
0.0896024 0.161459
0.00992105 0.148971
0.0776384 0.0816354
0.0349675 0.255911
0.057342 0.226847
0.0609399 0.445701
0.0381096 0.379378
0.00808936 0.823329
0.0333226 0.0859047
0.0298299 0.0778698
0.0267882 0.186703
0.0255082 0.202693
0.036836 0.176241
0.0240394 0.425769
0.0729548 0.456857
0.150731 0.472456
0.0175575 0.0507197
0.0164063 0.125515
0.0371532 0.0914269
0.0377687 0.0389686
0.0259778 0.0465635
0.0295037 0.21409
0.0542454 0.507982
0.0963895 0.296585
0.0250701 0.119773
0.0299749 0.153275
0.0547414 0.163203
0.0554673 0.312683
0.0165568 0.172089
0.0153492 0.0752676
0.0141518 0.026179
0.0161501 0.0974346
0.0248866 0.39876
0.0421997 0.0908717
0.0143263 0.0437406
0.00718685 0.105477
0.0433227 0.11714
0.0228722 0.089147
0.0287761 0.0982895
0.0256918 0.00727579
0.052676 0.223585
0.0331599 0.368342
0.0166634 0.0454812
0.0444233 0.379323
0.111796 0.120486
0.0267026 0.131297
0.205757 1.23646
0.0654382 0.72451
0.0228831 0.085905
0.0613262 0.314145
0.0278993 0.0332617
0.0584836 0.725376
0.165096 0.629618
0.0153865 0.492925
0.0393691 0.434627
0.0265655 0.454043
0.0384511 0.299327
0.0324297 0.281009
0.0411324 0.319416
0.0714982 0.592856
0.030521 0.38195
0.0704105 0.153353
0.0327566 0.0759146
0.00505724 0.279436
0.0326262 0.151746
0.0476399 0.167886
0.0957288 0.56301
0.0689659 0.450804
0.0368954 0.76137
0.065541 0.643781
0.0457261 0.67666
0.0969295 0.868651
0.105686 0.736611
0.0614172 0.0858463
0.0615549 0.319768
0.037246 0.0471978
0.0549188 0.168657
0.00992726 0.19396
0.0174916 0.042691
0.0261732 0.00830274
0.11612 0.111622
0.0118715 0.261254
0.0381002 0.306808
0.0172168 0.028132
0.0185504 0.344485
0.0401154 0.125799
0.0543053 0.282446
0.00703381 0.0914326
0.0884218 0.130877
0.0778274 0.118271
0.0570814 0.329629
0.0381099 0.126053
0.12127 0.473109
0.0600686 0.271202
0.116755 0.742218
0.0163357 0.165906
0.106933 0.319019
0.0231866 0.358838
0.0302339 0.0923819
0.0639868 0.383494
0.0483679 0.240762
0.0667905 1.14523
0.0533105 0.0770199
0.050539 0.2878
0.114473 1.19155
0.0686136 0.381646
0.0234138 0.154148
0.0633313 0.453077
0.0757004 0.254769
0.0155655 0.204788
0.0444261 0.0957895
0.0274429 0.738807
0.0193669 0.614623
0.0423644 0.125927
0.0908328 0.0935636
0.0564074 0.714134
0.0481353 0.134622
0.0420274 0.167236
0.0431867 0.20473
0.044485 0.0651707
0.0914464 2.7918
0.0437575 0.193706
0.0651927 0.378209
0.0930571 0.737661
0.0441374 0.336383
0.0921838 0.474238
0.0867303 0.729536
0.1733 1.47921
0.0292621 0.176795
0.0263026 0.421019
0.0101824 0.0626848
0.0655343 0.657839
0.0605925 0.691246
0.119595 0.565249
0.0187521 0.131393
0.0452909 0.338618
0.0303527 0.186163
0.0345364 0.296763
0.0349532 0.0373171
0.0305075 0.0455332
0.0196356 0.523422
0.0832424 0.288748
0.0230339 0.314215
0.0429846 0.868995
0.0419064 0.138824
0.014623 0.237735
0.02364 0.080593
0.0217969 0.101937
0.0220788 0.300275
0.0508258 0.159641
0.0065196 0.0617763
0.032302 0.251131
0.10315 0.473782
0.0338171 0.622707
0.125623 0.310645
0.0795775 0.617803
0.0673329 0.416027
0.0388375 0.187521
0.0167214 0.157223
0.0666068 0.213201
0.0799017 0.610951
0.0900849 0.128294
0.0241411 0.302058
0.0301873 0.744238
0.0114294 0.0496553
0.065561 0.763928
0.112023 0.998099
0.0959353 0.600953
0.0763618 0.0508087
0.0349435 0.146034
0.0496502 0.0410758
0.105411 0.1704
0.108261 0.472336
0.022048 0.590495
0.0303781 0.0185704
0.0623976 0.478267
0.163559 0.662587
0.0825279 0.194798
0.00888255 0.365
0.0885731 0.56809
0.0408097 0.124349
0.0307116 0.699842
0.0427854 0.343138
0.00705211 0.0488663
0.0231336 0.193165
0.0203587 0.054376
0.031916 0.33917
0.0308358 1.1429
0.00832666 0.657187
0.0489273 0.134616
0.0745227 0.132499
0.0667598 0.427562
0.0407231 0.693601
0.0616158 0.795925
0.0385099 0.386625
0.116358 0.16945
0.0431464 0.0119508
0.0603637 0.176949
0.0897656 0.44082
0.0602506 0.448363
0.0720051 0.484322
0.0755327 0.314849
0.0604079 0.451862
0.0927446 0.581659
0.0371814 0.142191
0.0136463 0.129963
0.0377024 0.13298
0.0816342 1.00081
0.0309782 0.392059
0.0811029 0.345622
0.093415 0.391471
0.0783109 0.652419
0.117722 0.623134
0.0856882 0.30418
0.0262863 0.123661
0.0774169 0.292294
0.0731116 0.180303
0.00694146 0.0450248
0.0413899 0.0753912
0.117099 0.131219
0.00473579 0.0195391
0.0504215 0.471037
0.0181247 0.213493
0.231237 0.669103
0.0824493 0.26041
0.380024 0.331149
0.0265272 0.240416
0.0448059 0.315358
0.00297993 0.0352184
0.0589411 0.376552
0.110398 0.355115
0.0672057 0.907587
0.0541756 0.440551
0.108945 0.559111
0.0067221 0.024146
0.0121089 0.39682
0.0088776 0.0187701
0.0243557 0.138342
0.0651505 0.978777
0.0516603 0.341935
0.0117514 0.0255985
0.168266 0.803295
0.0698908 0.455738
0.0773028 1.03849
0.0432895 0.0935414
0.0134886 0.275729
0.0453249 0.271583
0.0974805 0.434031
0.0106701 0.16349
0.0491821 0.0302426
0.0285887 0.289198
0.0255612 0.239136
0.0536628 0.16907
0.0738951 0.131348
0.0672932 0.622095
0.0413776 0.450668
0.00349638 0.0355573
0.0238308 0.0890217
0.0531534 0.0857642
0.0208712 0.299707
0.0432444 0.47803
0.0243064 0.331195
0.0747101 0.810145
0.0336588 0.0446057
0.0211498 0.0413464
0.0558498 0.146142
0.0523101 0.0919316
0.0538098 0.379899
0.0259216 0.176936
0.03786 0.203396
0.0188817 0.0328934
0.0816421 0.319356
0.0233847 0.299332
0.131633 0.111862
0.115026 0.640271
0.0819081 0.265806
0.0392013 0.0990475
0.02228 0.438612
0.0303846 0.0265291
0.00902851 0.102727
0.0303429 0.290187
0.0836867 0.167077
0.0362784 0.148252
0.02266 0.414125
0.0702761 0.146464
0.0438285 0.26563
0.0655468 0.548865
0.0181898 0.235165
0.0235796 0.173459
0.0874444 1.69298
0.0572668 0.229046
0.020874 0.183582
0.0457077 0.0456467
0.0375836 0.118526
0.0839312 0.58714
0.0468849 0.248484
0.0414511 0.192477
0.048213 0.297145
0.0158205 0.177621
0.0815729 0.209707
0.0260784 0.131673
0.0412862 0.126817
0.012781 0.224811
0.02346 0.218132
0.0754675 0.208102
0.0737705 0.809803
0.0339958 0.295661
0.0612744 0.0600007
0.0148022 0.230471
0.0474974 0.289155
0.0342857 0.0533174
0.0913324 0.0654946
0.0725399 0.158132
0.0856375 0.142627
0.00832426 0.144855
0.0329378 0.0781729
0.0130644 0.198327
0.00889542 0.478571
0.0344167 0.438559
0.186776 1.39621
0.0981512 0.28725
0.101652 0.752918
0.0284379 0.105708
0.049541 0.902565
0.0196529 0.107115
0.0454955 1.53183
0.0132246 0.314063
0.112469 0.559177
0.0668097 0.799484
0.0401907 0.0138328
0.0195415 0.253663
0.060143 0.754253
0.0501345 0.894572
0.0744553 0.573352
0.147327 1.44083
0.0256513 0.259923
0.0464518 0.279621
0.0429725 0.519229
0.0777904 0.888577
0.0565928 0.769835
0.0292786 0.216795
0.0342104 0.243368
0.0355014 0.198397
0.0251779 0.395845
0.41148 4.4666
0.0252854 0.0444724
0.0373109 0.84747
0.152726 0.56525
0.122692 0.635093
0.066641 0.717022
0.0226825 0.423259
0.0611187 0.55467
0.105842 0.196082
0.0910137 0.144333
0.0274972 0.627084
0.0434775 0.0998737
0.116681 0.928896
0.0968902 0.490095
0.0196488 0.252844
0.322699 1.70007
0.100744 0.501271
0.124769 0.862526
0.0556736 0.739631
0.0408923 0.218034
0.0229896 0.212998
0.0447037 0.619476
0.158038 0.564893
0.0741909 0.0487609
0.0157204 0.23399
0.0841228 1.07423
0.0475671 0.453476
0.0534746 0.534027
0.0180145 0.367616
0.116217 0.0958763
0.122427 0.686246
0.17217 0.725375
0.0608925 0.518137
0.0322512 0.376001
0.00809958 0.0183599
0.0577027 0.144162
0.0846399 0.538819
0.0784576 0.764308
0.0879274 0.355873
0.0174741 0.0656816
0.0158809 0.0498883
0.0639164 0.229
0.0311523 0.161531
0.0405916 0.287909
0.0110976 0.0455411
0.0577176 0.577642
0.0640531 0.0390165
0.0852124 0.205426
0.0541866 1.15444
0.0795969 0.361186
0.160328 0.0510659
0.0380631 0.534615
0.0390266 1.01945
0.0853822 0.285242
0.092436 0.293879
0.0652689 0.694061
0.0326164 0.480486
0.085253 0.0925966
0.119455 1.14862
0.0846319 0.393534
0.101551 0.442877
0.122413 0.469085
0.188918 1.11652
0.0261851 0.204596
0.17791 0.572772
0.13309 0.226128
0.0866753 0.367761
0.0486001 0.483095
0.105736 0.283353
0.0309386 0.259248
0.0640844 0.550022
0.0384495 0.410808
0.0406451 0.0790197
0.0949801 0.341291
0.0286624 0.243903
0.0702719 0.257658
0.0454536 0.121494
0.0382552 0.0913582
0.0219578 0.313647
0.0330671 0.216915
0.102933 0.445024
0.0566708 0.325823
0.0443385 0.434877
0.0231549 0.034168
0.289477 1.03085
0.0728961 0.402638
0.0511444 0.892353
0.0712221 0.419534
0.0742471 0.410592
0.013272 0.299217
0.0285183 0.0384091
0.0715129 0.274506
0.0506909 0.30593
0.0350828 0.288644
0.045465 0.289344
0.0322672 0.0461644
0.0326823 0.172025
0.034221 0.12265
0.0165869 0.576852
0.152041 0.726459
0.200441 0.672249
0.108959 0.788367
0.123341 0.268238
0.0341586 0.242094
0.0351966 0.100958
0.0845913 0.512062
0.0517678 0.60495
0.0331288 1.19414
0.0378395 0.220403
0.0217665 0.544135
0.0215714 0.324371
0.0193482 0.219733
0.0416347 0.0588304
0.0657011 0.468628
0.133568 1.74679
0.119084 0.636186
0.0829408 0.53171
0.0183973 1.19028
0.0524878 0.483837
0.113134 1.31314
0.0499205 0.414434
0.0728899 0.144543
0.0263624 0.084832
0.0973119 0.689519
0.0429032 0.172251
0.0459381 0.204936
0.0199292 0.0306184
0.0846692 0.219162
0.0606835 0.476869
0.0229494 0.205194
0.0227673 0.299703
0.0916583 0.449393
0.0385078 0.515541
0.0638733 0.138303
0.0204224 0.0148336
0.0923755 0.289614
0.0981322 0.32162
0.0492681 0.314952
0.0642963 0.326427
0.0584731 0.258286
0.100251 0.466971
0.0579722 0.0452143
0.0515507 0.374346
0.0203125 0.150407
0.0707083 0.419764
0.0409634 0.493227
0.0257698 0.0581796
0.0328592 0.28457
0.169037 0.650712
0.0363123 0.26551
0.0778014 0.45729
0.102725 0.31693
0.080156 0.454173
0.102746 0.47233
0.0342415 0.118641
0.0198015 0.0198899
0.0322333 0.449417
0.0868826 0.305289
0.00659092 0.102004
0.0251403 0.0296334
0.0221461 0.11413
0.0203552 0.116169
0.0467184 0.0237616
0.0948981 0.163828
0.0700685 0.379797
0.0318613 0.097601
0.0786002 0.173235
0.0259091 0.154492
0.0069117 0.127299
0.0369198 0.0206006
0.0606648 0.293854
0.0414827 0.29652
0.0408829 0.0610679
0.0205188 0.33178
0.0832779 0.382666
0.0486586 0.16349
0.0673804 0.221088
0.0339752 0.990193
0.0456223 0.197247
0.021668 0.0255516
0.0507206 0.361361
0.0455612 0.283494
0.114831 0.433406
0.0635715 0.0958002
0.0407422 0.411244
0.0926206 0.109045
0.027521 0.0457558
0.0386448 0.0559898
0.144139 0.672297
0.0706951 0.268679
0.0586652 0.220468
0.0995173 0.114838
0.00936089 0.0241622
0.0526312 0.104457
0.015702 0.213703
0.0088226 0.0391846
0.0571518 0.218802
0.0229468 0.124787
0.0846009 0.577158
0.05151 0.316996
0.0368287 0.245939
0.0328686 0.247432
0.0123333 0.0308663
0.0597602 0.350651
0.032316 0.537411
0.0236281 0.104362
0.0406916 0.258994
0.0564707 0.207739
0.0291803 0.257012
0.0301057 0.372079
0.00987042 0.026399
0.107494 0.562369
0.0899184 0.740482
0.0537045 0.266888
0.231945 1.06591
0.119903 0.562456
0.14429 0.342955
0.183573 0.442495
0.0846239 1.05825
0.079848 0.433962
0.0997209 0.671492
0.0346917 0.236066
0.129906 0.609748
0.228994 0.170462
0.217409 0.441797
0.0377904 0.142773
0.261787 0.545963
0.0941399 0.995854
0.0440933 0.257542
0.111111 0.396679
0.0114091 0.0359205
0.0739286 0.239934
0.0393222 0.392109
0.0409489 0.319166
0.0191333 0.566717
0.085196 0.959599
0.0921364 0.22955
0.061545 0.611562
0.0344363 0.745452
0.15766 0.611021
0.0438186 0.165776
0.0461068 0.414684
0.0267302 0.300499
0.046556 0.626764
0.0274459 0.198557
0.087569 0.481776
0.100811 0.718372
0.079742 1.13084
0.0752416 0.455589
0.0384908 0.251832
0.0370261 0.267384
0.0561448 0.144
0.0516931 0.577527
0.0197067 0.325573
0.0730747 0.259318
0.019476 0.0409653
0.0332243 0.189904
0.0325419 0.83795
0.0174046 0.818521
0.0695924 0.350691
0.0228935 0.271054
0.100705 0.106213
0.0540074 1.16008
0.0288573 0.117981
0.0536538 0.408969
0.0508341 0.29612
0.0708879 0.538877
0.039359 0.377484
0.0524598 0.356785
0.0680641 0.509106
0.063197 0.802662
0.0346182 0.227481
0.0530785 0.868708
0.0848125 0.680788
0.0190916 0.0884096
0.164699 1.06785
0.129601 0.772116
0.0681028 0.165196
0.106704 0.60153
0.0095576 0.034891
0.0317348 0.560923
0.0625885 0.328959
0.0555865 0.675511
0.0563073 0.426187
0.0953597 0.563928
0.0104064 0.692072
0.0465118 0.030616
0.0543041 0.268148
0.0938089 1.40783
0.104041 0.399546
0.0413655 0.884379
0.0770958 0.428377
0.0102311 0.103223
0.0291792 0.093097
0.0557378 0.2328
0.0966523 0.166314
0.0349726 0.477947
0.114768 0.567012
0.0354376 0.290807
0.0116896 0.32414
0.0164924 0.178785
0.0476908 0.32493
0.0802571 1.33006
0.0887494 0.393762
0.0105838 0.0481185
0.0595858 0.451606
0.0486152 0.51003
0.0487317 0.427225
0.130846 0.093388
0.0559368 0.215208
0.0847086 0.771751
0.0700179 0.979953
0.0573255 0.68765
0.0394822 0.191211
0.0889777 0.50964
0.0850007 0.521229
0.0382548 0.168628
0.0257464 0.588022
0.0705079 1.49435
0.0244151 0.231173
0.0698368 0.464543
0.0199771 0.102976
0.0523425 1.05029
0.0199364 0.422461
0.0623874 0.598149
0.050956 0.470148
0.0396271 0.315348
0.0677258 0.203255
0.186586 0.32347
0.0452705 0.217096
0.108621 0.345846
0.0458102 0.571805
0.0778106 0.677912
0.057838 0.180815
0.246855 0.198971
0.0525382 0.140711
0.0360502 0.257046
0.0418323 0.0990514
0.0705404 0.492813
0.130689 0.406414
0.0422816 0.816174
0.037101 0.196289
0.0520568 0.3278
0.0366064 0.852184
0.0725058 0.319806
0.252274 0.974719
0.0534299 0.400842
0.0264719 0.0191179
0.0351117 0.0467114
0.0513517 0.851445
0.0556523 0.269716
0.00660426 0.15737
0.0311883 0.300957
0.106335 1.55627
0.0368827 0.260102
0.0342696 0.0280006
0.0751255 0.370252
0.122885 0.492516
0.0502507 0.181043
0.0188521 0.136993
0.0431893 0.310488
0.0570204 0.173765
0.0495603 0.153958
0.0740293 0.359949
0.0631853 0.508495
0.106481 0.258382
0.0303073 0.225233
0.0193916 0.0466293
0.122689 0.706344
0.0830703 0.261971
0.103354 0.299707
0.0616094 0.324521
0.0630593 0.621315
0.0150428 0.34642
0.0868862 0.66176
0.114677 0.515177
0.0141892 0.214181
0.0286428 0.350426
0.00770947 0.198843
0.0819265 0.363149
0.123635 0.498949
0.0553375 0.730808
0.0957737 0.132627
0.0982892 0.922537
0.0723978 0.388063
0.038151 1.16672
0.0624804 0.461354
0.102323 0.766476
0.0441557 0.129741
0.339419 1.00451
0.0391024 0.131852
0.167015 0.46875
0.0709892 0.205875
0.0407143 0.189505
0.0552513 0.173218
0.15854 1.11625
0.0955149 0.342564
0.0441941 0.0283074
0.0296803 0.0589538
0.0521076 0.131666
0.0683439 0.560312
0.1233 1.06281
0.0897295 0.277237
0.052957 0.12103
0.0927765 0.857578
0.0884533 0.737376
0.178698 0.42991
0.0597102 0.237802
0.0741275 0.376847
0.0966488 1.0464
0.106153 1.01508
0.076776 0.739274
0.0746911 0.206652
0.0827878 0.631813
0.0901158 0.958691
0.107906 0.734585
0.0971906 1.26357
0.105588 0.903834
0.105452 0.520259
0.0560831 0.304025
0.0544167 0.22345
0.0233796 0.467285
0.109176 0.65368
0.0111367 0.354599
0.137404 0.617788
0.0915406 0.177338
0.0902162 0.43881
0.138335 1.48212
0.0565779 1.16214
0.183258 1.65971
0.032643 0.618871
0.0548265 0.938414
0.0547541 0.854277
0.0856202 0.400698
0.0419472 0.472071
0.0455965 0.0536465
0.0214231 0.162323
0.0474531 0.521637
0.214515 0.45981
0.0653029 0.911256
0.110276 0.854821
0.0119024 0.531467
0.0920531 0.632728
0.0232409 0.601704
0.0584504 0.229147
0.0529973 0.144213
0.058504 0.545551
0.158012 0.369698
0.0885528 0.334955
0.0799248 0.219383
0.0171917 0.379119
0.0894414 0.624062
0.0877033 0.186746
0.0697225 0.178592
0.105171 0.186588
0.021021 0.159831
0.02005 0.0769925
0.0628994 0.739534
0.0744224 0.496924
0.116114 0.863609
0.0779801 0.768203
0.0424167 0.156749
0.049231 0.899232
0.147267 0.670703
0.0292777 0.215606
0.0495687 0.034458
0.0196463 0.321706
0.137851 0.115468
0.0721383 0.851378
0.108438 1.28386
0.0387368 0.27798
0.0211462 0.0151467
0.111316 0.391663
0.0535764 0.45265
0.119398 0.439275
0.101594 0.992359
0.111355 0.188598
0.0625487 0.79237
0.0385666 0.0243762
0.0429298 0.300098
0.175243 2.70634
0.0217767 0.0147621
0.0752103 0.798999
0.0349138 0.667031
0.0600705 0.69746
0.11135 1.00075
0.0586569 0.210337
0.123096 1.15433
0.240022 2.70509
0.137781 1.60797
0.264002 0.511358
0.0371538 0.407989
0.050988 0.396554
0.0319566 0.493443
0.0127724 0.0997434
0.147285 0.551856
0.0223007 0.289822
0.0468198 0.351361
0.0127676 0.299011
0.0127016 0.684133
0.0454123 0.173054
0.0773806 0.969504
0.253335 1.60711
0.147648 0.430903
0.154082 0.971443
0.0331284 0.678051
0.040434 0.517933
0.10872 0.606734
0.0608314 0.429135
0.0427544 0.57034
0.0702618 1.31504
0.0815034 0.394175
0.151822 0.170962
0.0855111 0.666056
0.0381613 0.0268897
0.0545068 0.176494
0.0449663 0.0156839
0.0839133 0.621259
0.0890835 1.23498
0.0469555 0.0351464
0.0787789 0.205412
0.0218161 0.164686
0.043111 0.193788
0.0818735 0.307455
0.14159 0.0878127
0.0776738 0.15361
0.0348941 0.388197
0.0649581 0.682412
0.0236477 0.0130141
0.0261378 0.00801019
0.0460256 0.200043
0.0329904 0.276992
0.0145078 0.102386
0.0793913 0.594597
0.0753277 0.102506
0.104851 0.44974
0.10146 0.0204238
0.0455151 0.011582
0.0356467 0.0291669
0.0358939 0.043565
0.0278962 0.0152282
0.105346 0.943156
0.0195531 0.0259851
0.0324483 0.260873
0.0312258 0.00852391
0.047158 0.0346989
0.0343762 0.127737
0.134119 0.256234
0.0607559 0.270252
0.0426241 0.0247317
0.0403075 0.0220856
0.0311982 0.46477
0.0210958 0.232182
0.0337328 0.239214
0.0296171 0.0318934
0.0260482 1.03773
0.0686148 0.282905
0.105025 0.546444
0.0420933 0.120722
0.134373 0.502039
0.0296347 0.102375
0.106501 0.501242
0.0670409 0.0276758
0.0391713 0.207155
0.067217 0.925854
0.0152187 0.338705
0.0613769 0.212256
0.0555093 0.97449
0.0640289 0.163366
0.0371914 0.023333
0.0793674 0.903144
0.134837 0.318008
0.104682 0.0886506
0.0280269 0.00885244
0.0587152 0.122195
0.0144825 0.0188144
0.0397729 0.047142
0.0206729 0.0120323
0.0430028 0.0313352
0.0765722 0.433708
0.0435601 1.58479
0.163625 1.15352
0.177075 1.16097
0.0407011 0.0468267
0.238426 2.15423
0.398863 0.813138
0.0916827 4.07695
0.170715 0.0751032
0.14935 0.0507458
0.0863201 0.785317
0.0650304 0.105168
0.128968 0.374532
0.0696467 0.119473
0.0744883 1.38943
0.23905 0.769476
0.0715479 0.218023
0.126241 0.0924595
0.129944 0.99211
0.039166 0.11273
0.0302822 0.0466419
0.221988 1.47681
0.173777 1.36047
0.116211 0.580073
0.017174 0.554608
0.0349299 0.0182885
0.0409308 0.0791426
0.0868431 0.131619
0.00826939 0.0109712
0.111721 0.665161
0.0481222 0.0151385
0.0759279 0.191351
0.0226814 0.0275969
0.0274517 0.00980255
0.022707 0.0257227
0.0618125 0.0307806
0.0325555 0.324142
0.0342565 0.0481177
0.0878784 0.0520385
0.083945 0.61622
0.0469293 0.14622
0.014253 0.0870535
0.0314691 0.020508
0.0303948 0.0142164
0.100362 0.615308
0.166512 0.433465
0.0135818 0.0277212
0.0347377 0.0839673
0.238276 0.0926428
0.0192332 0.0175942
0.0338703 0.021266
0.109197 0.314892
0.0865814 0.409039
0.0761085 0.116236
0.0301991 0.0105668
0.0540096 0.246358
0.00853788 0.0944041
0.0399199 0.308354
0.0644352 0.16166
0.106189 0.390423
0.0588425 0.471467
0.130145 0.683905
0.045716 0.0472176
0.156535 0.214372
0.0971914 0.385191
0.0501862 0.0245938
0.15179 0.369249
0.0204173 0.0217109
0.104498 0.291317
0.0656045 0.127288
0.0696068 0.190792
0.0545424 0.0235075
0.0386318 0.0167932
0.0636618 0.180634
0.139312 0.744836
0.115381 0.396897
0.299489 0.325596
0.340091 0.92556
0.649921 2.79628
0.294103 3.43278
0.0929805 0.34467
0.192115 1.51658
0.201128 1.06511
0.0895905 0.761294
0.176412 0.298769
0.0114358 0.015706
0.0528559 0.456541
0.0621318 0.0834384
0.0220934 0.0582043
0.135929 0.32086
0.0420814 0.743656
0.0145431 0.0421608
0.027862 0.0337061
0.0341234 0.0326885
0.0112198 0.259556
0.0122664 0.122025
0.0123192 0.0331988
0.0348356 0.0250028
0.0592866 0.387169
0.146033 0.136096
0.0338783 0.251726
0.0252674 0.592916
0.0763507 0.223575
0.129722 0.959925
0.217683 0.708228
0.157668 0.878509
0.240264 0.35273
0.270042 0.733037
0.120013 1.03774
0.224548 1.70996
0.386361 2.79962
0.234315 0.720244
0.166714 0.250558
0.0945053 0.382444
0.0633012 0.05034
0.0443841 0.863551
0.232365 1.6435
0.0833823 1.26591
0.0399163 0.885675
0.0571803 1.92906
0.0633298 0.193742
0.21463 0.287859
0.019137 0.416376
0.045092 0.0131075
0.00769194 0.13111
0.0934316 0.254762
0.0136243 0.035343
0.104473 0.0355873
0.206495 0.213418
0.35495 0.697548
0.102128 0.0132209
0.0534363 0.114324
0.0247251 0.208792
0.0217677 0.0254872
0.0577564 0.257582
0.0261903 0.0302315
0.062856 0.718854
0.0228419 0.0204317
0.116298 0.926118
0.115422 0.102837
0.098543 0.305719
0.0524904 0.344479
0.00864891 0.0218219
0.0325051 0.0182914
0.0310529 0.0394523
0.121401 0.120432
0.00985429 0.122113
0.049224 0.226218
0.277574 0.381327
0.471396 0.610088
0.173172 0.770515
0.140481 0.757021
0.0434784 0.166217
0.100395 0.981696
0.0384015 0.438078
0.0679085 0.132971
0.0627668 0.0399076
0.171966 0.181161
0.275032 0.788297
0.0323368 0.0183685
0.00772369 0.0152488
0.0172019 0.0211395
0.0333956 0.036377
0.0216359 0.0327145
0.043448 0.0106496
0.00538831 0.00909733
0.0629632 0.0374538
0.0377961 0.000800055
0.12595 0.407729
0.13546 0.270096
0.0110812 0.0141918
0.0429395 0.0960901
0.0336249 0.196502
0.0445291 0.0191567
0.0711863 0.328333
0.0208524 0.314517
0.00935671 0.10097
0.0303733 0.237282
0.0688229 0.2552
0.100604 0.207897
0.0779845 0.0149723
0.0335104 0.10735
0.0484729 0.0172023
0.013646 0.0348771
0.0660722 1.03183
0.0469963 0.382938
0.105372 0.0940656
0.0161832 0.03147
0.0188452 0.0108958
0.091019 0.115397
0.0475335 0.0181967
0.0247817 0.377955
0.0148647 0.424701
0.0297549 0.123432
0.078563 0.742836
0.127073 0.0553438
0.265787 1.00062
0.0712307 0.194117
0.0802883 0.392332
0.00566188 0.00652092
0.237405 0.763026
0.0139317 0.00569547
0.0180007 0.020011
0.0354568 0.0208717
0.03994 0.274494
0.0697907 0.13114
0.06563 0.280917
0.0340607 0.215376
0.0411474 0.0445489
0.0683048 0.485664
0.117613 0.064696
0.0225311 0.0219272
0.0528969 0.134385
0.0443739 0.0450639
0.00735836 0.0350687
0.0178916 0.0078524
0.0289305 0.119104
0.127821 0.698052
0.0813428 0.433786
0.0194198 0.0339853
0.0268522 0.0298321
0.00882668 0.115245
0.0626647 0.166153
0.0721619 0.216811
0.0361257 0.00874566
0.0330667 0.0106514
0.0141053 0.0192346
0.0400429 0.00928797
0.0219112 0.0163701
0.0368706 0.0338055
0.00944808 0.0113023
0.0402265 0.141267
0.00891024 0.119372
0.0543424 0.203817
0.0176288 0.0161965
0.0304807 0.0068625
0.0179075 0.0389268
0.0498049 0.022459
0.0605444 0.277068
0.0455332 0.0228065
0.0681987 0.168
0.0773872 0.23751
0.0959678 0.569016
0.0755051 0.683346
0.0374591 0.0455278
0.0510137 0.00928561
0.129486 0.408999
0.0421214 0.0387748
0.00579179 0.030246
0.0254328 0.00695824
0.0751304 0.481656
0.0382184 0.449237
0.0368172 0.0101238
0.0873194 0.303373
0.0284484 0.0450596
0.0451521 0.0315449
0.087501 0.0990389
0.0207207 0.173154
0.100202 0.381248
0.0209672 0.436839
0.0292256 0.334843
0.04258 0.0260027
0.0209486 0.00285914
0.00275892 0.0409968
0.031108 0.0442181
0.036607 0.0310723
0.0357341 0.00737429
0.0298475 0.0450974
0.0320317 0.140553
0.0540288 0.205713
0.0333684 0.0423569
0.0214444 0.0297352
0.0360668 0.0766665
0.0395827 0.0122783
0.0396139 0.223309
0.0305763 0.0106307
0.0103823 0.0654088
0.0345309 0.0262356
0.0188919 0.0511906
0.028528 0.0271743
0.0497679 0.516796
0.0641111 0.214845
0.0568073 0.301001
0.126836 0.0962061
0.0349376 0.226578
0.0309362 0.00753834
0.0487408 0.506463
0.0468557 0.688042
0.0111122 0.0283219
0.0477205 0.0643086
0.00149336 0.00597693
0.0140038 0.0498423
0.0259925 0.0138937
0.0262811 0.0325262
0.00808862 0.166731
0.0696941 0.0509064
0.0301244 0.249467
0.0186754 0.0193844
0.186156 1.14839
0.0215564 0.141315
0.0400025 0.402549
0.0664127 0.536794
0.0270953 0.0155286
0.0661524 0.16854
0.0363692 0.0433057
0.0396569 0.0801387
0.0189475 0.0579715
0.0160705 0.03541
0.0396892 0.122413
0.0672655 0.665306
0.0156962 0.041556
0.0498409 0.0185758
0.0316529 0.247933
