x y z yaw
-64.951782 -74.667847 2.693702 1.631058
-64.978218 -74.237846 2.680854 1.627840
-65.000809 -73.801216 2.673199 1.626283
-65.026176 -73.361923 2.665050 1.627068
-65.064590 -72.926125 2.643279 1.628811
-65.091331 -72.512848 2.625321 1.629589
-65.116165 -72.081047 2.615991 1.631844
-65.150246 -71.655289 2.590778 1.633790
-65.179367 -71.238808 2.590798 1.634748
-65.214050 -70.839355 2.562818 1.636978
-65.235786 -70.409882 2.543160 1.636697
-65.274559 -69.985161 2.538951 1.636535
-65.305420 -69.564598 2.519008 1.638832
-65.335487 -69.105186 2.524258 1.638412
-65.379997 -68.650421 2.498080 1.635876
-65.394981 -68.231979 2.491982 1.634596
-65.424706 -67.822861 2.479457 1.635699
-65.462250 -67.412277 2.442746 1.636798
-65.484398 -66.987976 2.458791 1.638463
-65.520370 -66.565933 2.428271 1.639851
-65.552597 -66.141014 2.412455 1.641070
-65.585999 -65.722809 2.402937 1.642708
-65.627579 -65.281746 2.384563 1.642556
-65.650879 -64.852829 2.375516 1.639641
-65.689545 -64.413055 2.350724 1.637419
-65.705589 -63.984886 2.346136 1.636165
-65.739571 -63.584629 2.336214 1.638638
-65.774742 -63.151516 2.323597 1.641403
-65.818542 -62.665565 2.306153 1.640101
-65.867844 -62.226349 2.275493 1.639418
-65.868988 -61.831055 2.322618 1.632040
-65.904762 -61.398266 2.244174 1.626385
-65.920158 -60.933537 2.262151 1.626657
-65.925125 -60.496956 2.230508 1.624551
-65.955139 -60.057098 2.243990 1.621767
-65.982536 -59.608101 2.228165 1.617724
-66.009041 -59.124741 2.220426 1.614323
-66.027618 -58.663265 2.197617 1.609889
-66.055153 -58.191711 2.192629 1.605089
-66.070724 -57.745167 2.173606 1.606872
-66.079010 -57.286335 2.160657 1.606253
-66.111420 -56.825748 2.152628 1.608006
-66.124710 -56.385246 2.146419 1.609179
-66.142960 -55.934994 2.119003 1.612410
-66.166298 -55.495461 2.112333 1.614069
-66.191498 -55.041557 2.107019 1.612163
-66.218216 -54.578209 2.084963 1.608826
-66.236885 -54.139027 2.078023 1.609775
-66.255798 -53.659523 2.066068 1.612967
-66.272697 -53.179020 2.060912 1.614799
-66.313683 -52.711594 2.037668 1.616612
-66.328819 -52.287437 2.014830 1.623507
-66.365517 -51.834702 2.025614 1.640458
-66.412575 -51.416222 2.002406 1.663203
-66.457512 -50.990791 2.005360 1.690044
-66.537781 -50.564217 1.990741 1.707060
-66.598442 -50.104393 1.987181 1.710836
-66.665680 -49.658737 1.974037 1.708521
-66.737473 -49.209599 1.968581 1.706132
-66.780602 -48.769672 1.943080 1.700577
-66.862747 -48.345337 1.958489 1.690936
-66.886795 -47.905224 1.946651 1.668840
-66.912590 -47.478455 1.941829 1.642706
-66.937790 -47.051655 1.919276 1.640013
-66.970963 -46.640186 1.926731 1.645484
-67.020782 -46.238945 1.913563 1.652038
-67.052399 -45.819302 1.906810 1.658956
-67.091309 -45.383427 1.898093 1.666151
-67.152313 -44.955795 1.885411 1.672043
-67.187103 -44.540955 1.866675 1.679080
-67.254662 -44.093140 1.860582 1.680986
-67.309746 -43.666817 1.871518 1.682181
-67.349899 -43.256897 1.836041 1.676435
-67.402664 -42.830456 1.850925 1.680475
-67.453667 -42.393475 1.830282 1.683355
-67.512596 -41.954987 1.837681 1.686782
-67.561684 -41.542187 1.825531 1.684486
-67.620384 -41.120041 1.815024 1.678406
-67.663971 -40.672527 1.817914 1.667244
-67.696747 -40.248787 1.798271 1.654475
-67.731400 -39.822147 1.798074 1.655179
-67.770676 -39.393848 1.783761 1.656629
-67.801247 -38.976944 1.785600 1.661009
-67.862762 -38.523746 1.777753 1.663245
-67.902733 -38.080631 1.767329 1.667179
-67.963219 -37.620544 1.757023 1.670086
-68.005135 -37.184559 1.754372 1.673721
-68.061584 -36.710991 1.763455 1.677336
-68.114853 -36.237946 1.741867 1.680726
-68.166603 -35.783897 1.744033 1.684339
-68.225182 -35.332550 1.747793 1.687920
-68.283501 -34.883785 1.721021 1.690603
-68.352165 -34.415325 1.728540 1.693942
-68.400017 -33.966026 1.704355 1.698008
-68.468132 -33.508747 1.710297 1.687635
-68.515503 -33.059647 1.693474 1.681045
-68.563232 -32.602589 1.689516 1.682474
-68.630524 -32.145653 1.688775 1.682730
-68.667549 -31.719549 1.668086 1.684769
-68.741501 -31.255173 1.659890 1.683071
-68.786644 -30.798731 1.649356 1.675237
-68.832115 -30.373688 1.661765 1.664491
-68.872063 -29.925592 1.643494 1.667362
-68.925758 -29.485134 1.640147 1.670177
-68.962822 -29.038157 1.608045 1.674978
-69.008858 -28.613384 1.612070 1.674051
-69.061813 -28.181448 1.624319 1.676339
-69.106216 -27.763924 1.612996 1.679582
-69.150818 -27.331942 1.595926 1.682213
-69.215378 -26.900881 1.607054 1.685542
-69.253517 -26.482386 1.599155 1.688047
-69.323929 -26.061443 1.592287 1.690639
-69.370590 -25.638424 1.590965 1.693364
-69.422134 -25.204500 1.586038 1.697040
-69.503952 -24.770061 1.570926 1.700308
-69.546127 -24.331581 1.579601 1.702452
-69.609032 -23.874531 1.566178 1.701974
-69.666542 -23.424934 1.558704 1.703912
-69.737404 -22.998953 1.557903 1.706593
-69.796761 -22.540407 1.561205 1.710685
-69.872894 -22.073143 1.531496 1.711458
-69.944199 -21.624172 1.535334 1.709909
-70.008820 -21.160337 1.527171 1.692935
-70.065254 -20.700178 1.495848 1.671712
-70.117516 -20.237909 1.524265 1.663709
-70.168137 -19.757099 1.489684 1.661272
-70.213554 -19.264519 1.477988 1.665009
-70.243309 -18.817343 1.478715 1.666093
-70.296013 -18.342806 1.456022 1.667184
-70.331612 -17.869621 1.473409 1.664112
-70.391090 -17.381395 1.466667 1.664134
-70.407600 -16.871508 1.464842 1.644999
-70.442223 -16.439568 1.426910 1.622595
-70.432983 -15.978723 1.462240 1.598661
-70.442894 -15.510427 1.456929 1.572769
-70.414024 -15.015051 1.441590 1.550789
-70.381767 -14.532949 1.419842 1.534548
-70.386436 -14.088890 1.391575 1.522223
-70.317032 -13.626609 1.414998 1.515027
-70.312897 -13.128422 1.386672 1.499273
-70.261124 -12.695335 1.387598 1.475541
-70.202034 -12.246537 1.380672 1.445079
-70.114182 -11.763667 1.362569 1.408357
-70.064758 -11.360579 1.414418 1.357656
-69.914009 -10.952676 1.353519 1.304699
-69.758263 -10.553761 1.381853 1.255737
-69.612000 -10.137543 1.399290 1.209672
-69.432014 -9.742173 1.355015 1.157397
-69.234756 -9.395208 1.339822 1.107310
-68.992393 -8.925840 1.321365 1.077973
-68.819359 -8.641044 1.326429 1.055216
-68.631134 -8.321169 1.305523 1.026285
-68.431496 -7.997511 1.307004 1.008161
-68.149666 -7.625618 1.337121 0.990501
-67.906754 -7.198357 1.281300 0.969148
-67.647743 -6.801336 1.261149 0.944551
-67.348663 -6.437691 1.271006 0.912813
-67.067787 -6.096054 1.260182 0.864982
-66.741096 -5.747059 1.275953 0.802340
-66.409615 -5.494484 1.256014 0.738885
-66.084663 -5.227059 1.248289 0.670624
-65.720718 -5.002695 1.225923 0.586478
-65.364792 -4.801696 1.212743 0.491059
-64.950745 -4.694722 1.203099 0.400281
-64.570892 -4.571714 1.201543 0.306273
-64.187286 -4.470896 1.185603 0.224252
-63.788231 -4.425353 1.167122 0.196896
-63.371384 -4.358050 1.152923 0.177237
-62.976471 -4.275081 1.127236 0.142783
-62.568237 -4.254581 1.108002 0.136508
-61.937767 -4.132316 1.103680 0.107072
-61.339058 -4.114220 1.084134 0.093906
-60.727119 -4.051107 1.096458 0.094479
-60.111820 -3.984604 1.058486 0.092143
-59.483059 -3.911927 1.055832 0.081961
-59.089027 -3.890523 1.031294 0.064287
-58.682404 -3.846844 1.016668 0.055605
-58.279179 -3.843454 0.996621 0.054739
-57.656239 -3.796239 0.976603 0.058873
-57.215977 -3.780475 0.970479 0.060934
-56.783669 -3.721537 0.954636 0.062558
-56.335110 -3.697167 0.938006 0.065238
-55.923035 -3.672618 0.926163 0.067012
-55.508907 -3.637934 0.914888 0.070760
-55.046871 -3.604334 0.904244 0.072000
-54.585484 -3.554822 0.893874 0.075912
-54.132889 -3.519297 0.882689 0.078676
-53.652500 -3.476928 0.865470 0.081006
-53.193703 -3.444642 0.846550 0.069316
-52.746101 -3.427678 0.842076 0.066320
-52.288551 -3.385782 0.823917 0.070642
-51.831532 -3.350865 0.816583 0.073155
-51.343559 -3.303664 0.798759 0.075579
-50.884438 -3.276226 0.790516 0.078504
-50.449768 -3.232815 0.782049 0.079641
-50.012989 -3.195851 0.773505 0.082312
-49.548214 -3.156117 0.751936 0.085080
-49.101986 -3.110125 0.755971 0.088215
-48.633698 -3.083784 0.737506 0.089738
-48.180107 -3.016108 0.723014 0.092848
-47.498909 -2.969265 0.711420 0.096577
-47.064610 -2.905596 0.688750 0.098656
-46.620251 -2.873264 0.693169 0.101576
-46.179935 -2.820488 0.677119 0.103340
-45.744411 -2.765369 0.669561 0.103318
-45.301670 -2.728359 0.658614 0.097574
-44.878601 -2.664330 0.655900 0.094655
-44.473938 -2.654366 0.636423 0.095716
-44.010906 -2.589785 0.640569 0.096554
-43.570213 -2.544971 0.626267 0.100386
-43.122471 -2.500216 0.606207 0.097322
-42.718414 -2.448673 0.595513 0.090950
-42.291409 -2.425635 0.588699 0.071979
-41.860008 -2.402364 0.572779 0.046305
-41.455540 -2.392842 0.567769 0.038291
-41.065243 -2.383617 0.560470 0.040486
-40.632362 -2.357263 0.544729 0.043229
-40.195755 -2.342457 0.556784 0.044662
-39.774345 -2.316874 0.530922 0.046123
-39.360256 -2.297760 0.521014 0.047838
-38.953922 -2.278798 0.518459 0.050163
-38.553600 -2.252974 0.505679 0.051887
-38.148254 -2.226860 0.506695 0.053288
-37.708199 -2.206704 0.490371 0.055967
-37.277508 -2.173540 0.486638 0.058612
-36.837975 -2.161165 0.479801 0.060847
-36.395706 -2.108555 0.459001 0.062626
-35.970207 -2.089017 0.461556 0.059474
-35.564903 -2.068870 0.467543 0.061081
-35.148754 -2.039138 0.454962 0.064576
-34.729698 -2.013060 0.446455 0.066222
-34.285522 -1.972641 0.453794 0.069220
-33.861755 -1.940082 0.429665 0.070669
-33.467648 -1.910998 0.424815 0.071427
-33.063072 -1.872190 0.395123 0.074964
-32.629013 -1.853852 0.388134 0.078225
-32.154957 -1.787940 0.392475 0.081573
-31.687597 -1.771675 0.392300 0.084278
-31.238562 -1.720496 0.381816 0.087016
-30.788162 -1.672063 0.357147 0.090467
-30.313570 -1.620630 0.357733 0.092472
-29.856598 -1.556898 0.351465 0.095498
-29.411510 -1.534318 0.357458 0.098989
-28.954075 -1.474623 0.329734 0.101511
-28.508314 -1.442940 0.337066 0.104666
-28.048418 -1.388173 0.328899 0.107136
-27.590179 -1.333165 0.315604 0.110638
-27.132486 -1.282632 0.322060 0.112017
-26.677788 -1.219732 0.304074 0.115444
-26.208740 -1.175644 0.310967 0.104675
-25.776625 -1.117336 0.285753 0.106152
-25.359743 -1.080922 0.310337 0.110548
-24.888512 -1.025451 0.284911 0.109609
-24.479790 -0.984507 0.270268 0.112201
-24.027529 -0.933344 0.276110 0.107128
-23.581572 -0.867567 0.263669 0.100453
-23.153929 -0.850633 0.264964 0.087066
-22.706289 -0.808072 0.264693 0.080405
-22.255854 -0.760836 0.247702 0.074966
-21.816227 -0.738148 0.239211 0.071268
-21.366243 -0.695430 0.230939 0.075428
-20.912319 -0.664618 0.245792 0.078794
-20.491562 -0.609813 0.236592 0.081584
-20.025671 -0.572457 0.237794 0.086482
-19.541813 -0.528561 0.214607 0.082264
-19.106756 -0.489542 0.219215 0.076613
-18.654598 -0.457118 0.224764 0.077449
-18.233753 -0.412295 0.201132 0.078565
-17.831022 -0.385696 0.204346 0.081658
-17.415644 -0.348703 0.203516 0.084487
-16.973421 -0.303358 0.199008 0.082271
-16.535923 -0.281039 0.197635 0.074710
-16.086851 -0.235207 0.175967 0.070914
-15.648582 -0.209974 0.175944 0.073565
-15.222559 -0.166892 0.178375 0.074768
-14.807188 -0.124587 0.167337 0.076981
-14.386343 -0.103350 0.162358 0.079426
-13.915062 -0.041643 0.179308 0.070866
-13.439529 -0.025204 0.155606 0.053282
-12.983863 -0.004743 0.133282 0.031434
-12.574406 -0.007181 0.144401 0.028142
-12.114919 0.006914 0.142826 0.030283
-11.668803 0.026411 0.156281 0.033805
-11.236565 0.033915 0.140749 0.035754
-10.768496 0.076179 0.134219 0.037229
-10.356488 0.078309 0.130373 0.040529
-9.923482 0.108123 0.127646 0.042076
-9.455239 0.130633 0.143688 0.045368
-9.052262 0.148127 0.128360 0.047075
-8.622782 0.187537 0.113891 0.050008
-8.155153 0.203972 0.118524 0.052639
-7.742040 0.237085 0.105455 0.049028
-7.327755 0.268883 0.118189 0.041179
-6.902300 0.266221 0.109293 0.022240
-6.497325 0.270490 0.087748 0.018336
-6.060032 0.287870 0.104828 0.020202
-5.625536 0.293518 0.087467 0.020926
-5.207842 0.307736 0.106451 0.023247
-4.786047 0.307854 0.090572 0.025240
-4.390588 0.332559 0.101396 0.026799
-3.985773 0.353909 0.094524 0.028695
-3.564462 0.364810 0.064666 0.030487
-3.114502 0.388699 0.078172 0.033807
-2.623970 0.394099 0.073359 0.034638
-2.233304 0.418734 0.078964 0.036867
-1.784881 0.429241 0.085053 0.040127
-1.352075 0.449382 0.067670 0.041423
-0.927259 0.481303 0.093817 0.043286
-0.513574 0.484894 0.069248 0.045609
-0.064970 0.524544 0.053746 0.048127
0.453876 0.551959 0.055014 0.051434
0.926876 0.591173 0.052852 0.052133
1.374845 0.614906 0.058200 0.054216
1.821453 0.646046 0.035725 0.055993
2.194398 0.663108 0.030313 0.058866
2.618989 0.689365 0.041168 0.061161
3.035569 0.725484 0.022475 0.060975
3.441037 0.749097 0.022193 0.065621
3.798028 0.778665 0.019435 0.067463
4.296199 0.826004 0.050478 0.069622
4.723199 0.839368 0.009233 0.063089
5.166566 0.867604 0.101973 0.027982
5.568732 0.854312 0.005369 -0.018217
5.999479 0.826698 0.026075 -0.056919
6.397880 0.802381 -0.003798 -0.071914
6.778275 0.765305 0.027177 -0.070260
7.210538 0.736098 0.005164 -0.069286
7.568255 0.728596 0.023713 -0.065890
7.957703 0.697312 0.038057 -0.064101
8.339750 0.690790 0.021952 -0.062305
8.684037 0.670423 0.010707 -0.059814
9.039627 0.647401 0.022976 -0.058310
9.340595 0.651297 0.007964 -0.061807
9.041640 0.654457 0.019543 -0.066146
